NAICS, region, gravity, DAVgrid, DAV, orderedvio, laginv, violation, value
21, 6, 2, 0, 0, 1, 0, 1, 0.0924658
21, 6, 2, 1, 0.5, 1, 0, 1, -0.0199176
21, 6, 2, 2, 1, 1, 0, 1, -0.177633
21, 6, 2, 3, 1.5, 1, 0, 1, -0.406057
21, 6, 2, 4, 2, 1, 0, 1, -0.742429
21, 6, 2, 5, 2.5, 1, 0, 1, -1.23445
21, 6, 2, 6, 3, 1, 0, 1, -1.9386
21, 6, 2, 7, 3.5, 1, 0, 1, -2.91685
21, 6, 2, 8, 4, 1, 0, 1, -4.23215
21, 6, 2, 9, 4.5, 1, 0, 1, -5.9434
21, 6, 2, 10, 5, 1, 0, 1, -8.09815
21, 6, 2, 11, 5.5, 1, 0, 1, -10.6905
21, 6, 2, 12, 6, 1, 0, 1, -13.59
21, 6, 2, 13, 6.5, 1, 0, 1, -16.7135
21, 6, 2, 14, 7, 1, 0, 1, -19.9786
21, 6, 2, 15, 7.5, 1, 0, 1, -23.3081
21, 6, 2, 16, 8, 1, 0, 1, -26.6245
21, 6, 2, 17, 8.5, 1, 0, 1, -29.8346
21, 6, 2, 18, 9, 1, 0, 1, -32.7636
21, 6, 2, 19, 9.5, 1, 0, 1, -34.9283
21, 6, 2, 0, 0, 2, 0, 0, -1.31816
21, 6, 2, 1, 0.5, 2, 0, 0, -1.46736
21, 6, 2, 2, 1, 2, 0, 0, -1.64999
21, 6, 2, 3, 1.5, 2, 0, 0, -1.87376
21, 6, 2, 4, 2, 2, 0, 0, -2.14701
21, 6, 2, 5, 2.5, 2, 0, 0, -2.48511
21, 6, 2, 6, 3, 2, 0, 0, -2.90864
21, 6, 2, 7, 3.5, 2, 0, 0, -3.4434
21, 6, 2, 8, 4, 2, 0, 0, -4.12052
21, 6, 2, 9, 4.5, 2, 0, 0, -4.9743
21, 6, 2, 10, 5, 2, 0, 0, -6.04694
21, 6, 2, 11, 5.5, 2, 0, 0, -7.42056
21, 6, 2, 12, 6, 2, 0, 0, -9.12787
21, 6, 2, 13, 6.5, 2, 0, 0, -11.1628
21, 6, 2, 14, 7, 2, 0, 0, -13.5054
21, 6, 2, 15, 7.5, 2, 0, 0, -16.1244
21, 6, 2, 16, 8, 2, 0, 0, -18.9789
21, 6, 2, 17, 8.5, 2, 0, 0, -22.0204
21, 6, 2, 18, 9, 2, 0, 0, -25.191
21, 6, 2, 19, 9.5, 2, 0, 0, -28.4153
21, 6, 2, 0, 0, 2, 0, 1, -1.6914
21, 6, 2, 1, 0.5, 2, 0, 1, -1.92575
21, 6, 2, 2, 1, 2, 0, 1, -2.21199
21, 6, 2, 3, 1.5, 2, 0, 1, -2.5683
21, 6, 2, 4, 2, 2, 0, 1, -3.01642
21, 6, 2, 5, 2.5, 2, 0, 1, -3.58442
21, 6, 2, 6, 3, 2, 0, 1, -4.30418
21, 6, 2, 7, 3.5, 2, 0, 1, -5.21266
21, 6, 2, 8, 4, 2, 0, 1, -6.35222
21, 6, 2, 9, 4.5, 2, 0, 1, -7.76757
21, 6, 2, 10, 5, 2, 0, 1, -9.51638
21, 6, 2, 11, 5.5, 2, 0, 1, -11.633
21, 6, 2, 12, 6, 2, 0, 1, -14.0509
21, 6, 2, 13, 6.5, 2, 0, 1, -16.7354
21, 6, 2, 14, 7, 2, 0, 1, -19.6424
21, 6, 2, 15, 7.5, 2, 0, 1, -22.7211
21, 6, 2, 16, 8, 2, 0, 1, -25.9093
21, 6, 2, 17, 8.5, 2, 0, 1, -29.1183
21, 6, 2, 18, 9, 2, 0, 1, -32.177
21, 6, 2, 19, 9.5, 2, 0, 1, -34.571
21, 6, 2, 0, 0, 1, 1, 0, 0.182559
21, 6, 2, 1, 0.5, 1, 1, 0, 0.123393
21, 6, 2, 2, 1, 1, 1, 0, 0.0494587
21, 6, 2, 3, 1.5, 1, 1, 0, -0.0530438
21, 6, 2, 4, 2, 1, 1, 0, -0.196576
21, 6, 2, 5, 2.5, 1, 1, 0, -0.402693
21, 6, 2, 6, 3, 1, 1, 0, -0.704042
21, 6, 2, 7, 3.5, 1, 1, 0, -1.14375
21, 6, 2, 8, 4, 1, 1, 0, -1.77384
21, 6, 2, 9, 4.5, 1, 1, 0, -2.65259
21, 6, 2, 10, 5, 1, 1, 0, -3.84122
21, 6, 2, 11, 5.5, 1, 1, 0, -5.45582
21, 6, 2, 12, 6, 1, 1, 0, -7.49911
21, 6, 2, 13, 6.5, 1, 1, 0, -9.93394
21, 6, 2, 14, 7, 1, 1, 0, -12.7021
21, 6, 2, 15, 7.5, 1, 1, 0, -15.7335
21, 6, 2, 16, 8, 1, 1, 0, -18.9524
21, 6, 2, 17, 8.5, 1, 1, 0, -22.2813
21, 6, 2, 18, 9, 1, 1, 0, -25.64
21, 6, 2, 19, 9.5, 1, 1, 0, -28.9386
21, 6, 2, 0, 0, 1, 1, 1, 0.0326246
21, 6, 2, 1, 0.5, 1, 1, 1, -0.0775085
21, 6, 2, 2, 1, 1, 1, 1, -0.232169
21, 6, 2, 3, 1.5, 1, 1, 1, -0.456639
21, 6, 2, 4, 2, 1, 1, 1, -0.787255
21, 6, 2, 5, 2.5, 1, 1, 1, -1.27046
21, 6, 2, 6, 3, 1, 1, 1, -1.96061
21, 6, 2, 7, 3.5, 1, 1, 1, -2.91693
21, 6, 2, 8, 4, 1, 1, 1, -4.20026
21, 6, 2, 9, 4.5, 1, 1, 1, -5.86817
21, 6, 2, 10, 5, 1, 1, 1, -7.96481
21, 6, 2, 11, 5.5, 1, 1, 1, -10.4964
21, 6, 2, 12, 6, 1, 1, 1, -13.3436
21, 6, 2, 13, 6.5, 1, 1, 1, -16.4329
21, 6, 2, 14, 7, 1, 1, 1, -19.6875
21, 6, 2, 15, 7.5, 1, 1, 1, -23.0302
21, 6, 2, 16, 8, 1, 1, 1, -26.378
21, 6, 2, 17, 8.5, 1, 1, 1, -29.6334
21, 6, 2, 18, 9, 1, 1, 1, -32.6164
21, 6, 2, 19, 9.5, 1, 1, 1, -34.8245
21, 6, 2, 0, 0, 2, 1, 0, -1.35219
21, 6, 2, 1, 0.5, 2, 1, 0, -1.51803
21, 6, 2, 2, 1, 2, 1, 0, -1.71906
21, 6, 2, 3, 1.5, 2, 1, 0, -1.96466
21, 6, 2, 4, 2, 2, 1, 0, -2.26383
21, 6, 2, 5, 2.5, 2, 1, 0, -2.63325
21, 6, 2, 6, 3, 2, 1, 0, -3.09422
21, 6, 2, 7, 3.5, 2, 1, 0, -3.67149
21, 6, 2, 8, 4, 2, 1, 0, -4.39504
21, 6, 2, 9, 4.5, 2, 1, 0, -5.30053
21, 6, 2, 10, 5, 2, 1, 0, -6.42391
21, 6, 2, 11, 5.5, 2, 1, 0, -7.85034
21, 6, 2, 12, 6, 2, 1, 0, -9.6064
21, 6, 2, 13, 6.5, 2, 1, 0, -11.683
21, 6, 2, 14, 7, 2, 1, 0, -14.0582
21, 6, 2, 15, 7.5, 2, 1, 0, -16.6998
21, 6, 2, 16, 8, 2, 1, 0, -19.5669
21, 6, 2, 17, 8.5, 2, 1, 0, -22.6116
21, 6, 2, 18, 9, 2, 1, 0, -25.7755
21, 6, 2, 19, 9.5, 2, 1, 0, -28.9815
21, 6, 2, 0, 0, 2, 1, 1, -1.76469
21, 6, 2, 1, 0.5, 2, 1, 1, -2.02178
21, 6, 2, 2, 1, 2, 1, 1, -2.33499
21, 6, 2, 3, 1.5, 2, 1, 1, -2.72408
21, 6, 2, 4, 2, 2, 1, 1, -3.21116
21, 6, 2, 5, 2.5, 2, 1, 1, -3.82246
21, 6, 2, 6, 3, 2, 1, 1, -4.5902
21, 6, 2, 7, 3.5, 2, 1, 1, -5.55018
21, 6, 2, 8, 4, 2, 1, 1, -6.74091
21, 6, 2, 9, 4.5, 2, 1, 1, -8.20853
21, 6, 2, 10, 5, 2, 1, 1, -10.0058
21, 6, 2, 11, 5.5, 2, 1, 1, -12.1621
21, 6, 2, 12, 6, 2, 1, 1, -14.6103
21, 6, 2, 13, 6.5, 2, 1, 1, -17.3146
21, 6, 2, 14, 7, 2, 1, 1, -20.2319
21, 6, 2, 15, 7.5, 2, 1, 1, -23.3114
21, 6, 2, 16, 8, 2, 1, 1, -26.4901
21, 6, 2, 17, 8.5, 2, 1, 1, -29.677
21, 6, 2, 18, 9, 2, 1, 1, -32.6953
21, 6, 2, 19, 9.5, 2, 1, 1, -35.0316
21, 6, 3, 0, 0, 0, 0, 0, -0.301721
21, 6, 3, 0, 0, 1, 0, 0, 0.00756529
21, 6, 3, 1, 0.5, 1, 0, 0, -0.0833077
21, 6, 3, 2, 1, 1, 0, 0, -0.211753
21, 6, 3, 3, 1.5, 1, 0, 0, -0.404645
21, 6, 3, 4, 2, 1, 0, 0, -0.691264
21, 6, 3, 5, 2.5, 1, 0, 0, -1.11548
21, 6, 3, 6, 3, 1, 0, 0, -1.73757
21, 6, 3, 7, 3.5, 1, 0, 0, -2.62932
21, 6, 3, 8, 4, 1, 0, 0, -3.86884
21, 6, 3, 9, 4.5, 1, 0, 0, -5.53787
21, 6, 3, 10, 5, 1, 0, 0, -7.7148
21, 6, 3, 11, 5.5, 1, 0, 0, -10.5518
21, 6, 3, 12, 6, 1, 0, 0, -14.0211
21, 6, 3, 13, 6.5, 1, 0, 0, -18.0284
21, 6, 3, 14, 7, 1, 0, 0, -22.463
21, 6, 3, 15, 7.5, 1, 0, 0, -27.1904
21, 6, 3, 16, 8, 1, 0, 0, -32.0708
21, 6, 3, 17, 8.5, 1, 0, 0, -36.9703
21, 6, 3, 18, 9, 1, 0, 0, -41.7633
21, 6, 3, 19, 9.5, 1, 0, 0, -46.3267
21, 6, 3, 0, 0, 1, 0, 1, -0.241329
21, 6, 3, 1, 0.5, 1, 0, 1, -0.451279
21, 6, 3, 2, 1, 1, 0, 1, -0.763428
21, 6, 3, 3, 1.5, 1, 0, 1, -1.22733
21, 6, 3, 4, 2, 1, 0, 1, -1.90865
21, 6, 3, 5, 2.5, 1, 0, 1, -2.88163
21, 6, 3, 6, 3, 1, 0, 1, -4.22616
21, 6, 3, 7, 3.5, 1, 0, 1, -6.02268
21, 6, 3, 8, 4, 1, 0, 1, -8.34618
21, 6, 3, 9, 4.5, 1, 0, 1, -11.2609
21, 6, 3, 10, 5, 1, 0, 1, -14.8089
21, 6, 3, 11, 5.5, 1, 0, 1, -18.9481
21, 6, 3, 12, 6, 1, 0, 1, -23.4812
21, 6, 3, 13, 6.5, 1, 0, 1, -28.2661
21, 6, 3, 14, 7, 1, 0, 1, -33.1656
21, 6, 3, 15, 7.5, 1, 0, 1, -38.0474
21, 6, 3, 16, 8, 1, 0, 1, -42.7888
21, 6, 3, 17, 8.5, 1, 0, 1, -47.2551
21, 6, 3, 18, 9, 1, 0, 1, -51.2114
21, 6, 3, 19, 9.5, 1, 0, 1, -54.0484
21, 6, 3, 0, 0, 2, 0, 0, -1.52496
21, 6, 3, 1, 0.5, 2, 0, 0, -1.75106
21, 6, 3, 2, 1, 2, 0, 0, -2.02537
21, 6, 3, 3, 1.5, 2, 0, 0, -2.37983
21, 6, 3, 4, 2, 2, 0, 0, -2.83692
21, 6, 3, 5, 2.5, 2, 0, 0, -3.43102
21, 6, 3, 6, 3, 2, 0, 0, -4.20309
21, 6, 3, 7, 3.5, 2, 0, 0, -5.20125
21, 6, 3, 8, 4, 2, 0, 0, -6.48255
21, 6, 3, 9, 4.5, 2, 0, 0, -8.10715
21, 6, 3, 10, 5, 2, 0, 0, -10.1361
21, 6, 3, 11, 5.5, 2, 0, 0, -12.6952
21, 6, 3, 12, 6, 2, 0, 0, -15.7935
21, 6, 3, 13, 6.5, 2, 0, 0, -19.3755
21, 6, 3, 14, 7, 2, 0, 0, -23.3648
21, 6, 3, 15, 7.5, 2, 0, 0, -27.6726
21, 6, 3, 16, 8, 2, 0, 0, -32.2036
21, 6, 3, 17, 8.5, 2, 0, 0, -36.8597
21, 6, 3, 18, 9, 2, 0, 0, -41.5384
21, 6, 3, 19, 9.5, 2, 0, 0, -46.1213
21, 6, 3, 0, 0, 2, 0, 1, -2.08745
21, 6, 3, 1, 0.5, 2, 0, 1, -2.46306
21, 6, 3, 2, 1, 2, 0, 1, -2.94743
21, 6, 3, 3, 1.5, 2, 0, 1, -3.58005
21, 6, 3, 4, 2, 2, 0, 1, -4.40278
21, 6, 3, 5, 2.5, 2, 0, 1, -5.46746
21, 6, 3, 6, 3, 2, 0, 1, -6.83238
21, 6, 3, 7, 3.5, 2, 0, 1, -8.55803
21, 6, 3, 8, 4, 2, 0, 1, -10.7048
21, 6, 3, 9, 4.5, 2, 0, 1, -13.3313
21, 6, 3, 10, 5, 2, 0, 1, -16.4969
21, 6, 3, 11, 5.5, 2, 0, 1, -20.1977
21, 6, 3, 12, 6, 2, 0, 1, -24.2831
21, 6, 3, 13, 6.5, 2, 0, 1, -28.6607
21, 6, 3, 14, 7, 2, 0, 1, -33.2338
21, 6, 3, 15, 7.5, 2, 0, 1, -37.9035
21, 6, 3, 16, 8, 2, 0, 1, -42.5641
21, 6, 3, 17, 8.5, 2, 0, 1, -47.0819
21, 6, 3, 18, 9, 2, 0, 1, -51.2235
21, 6, 3, 19, 9.5, 2, 0, 1, -54.3423
21, 6, 3, 0, 0, 1, 1, 0, -0.0468659
21, 6, 3, 1, 0.5, 1, 1, 0, -0.13745
21, 6, 3, 2, 1, 1, 1, 0, -0.264459
21, 6, 3, 3, 1.5, 1, 1, 0, -0.453261
21, 6, 3, 4, 2, 1, 1, 0, -0.732427
21, 6, 3, 5, 2.5, 1, 1, 0, -1.14458
21, 6, 3, 6, 3, 1, 1, 0, -1.74744
21, 6, 3, 7, 3.5, 1, 1, 0, -2.60984
21, 6, 3, 8, 4, 1, 1, 0, -3.80776
21, 6, 3, 9, 4.5, 1, 1, 0, -5.42198
21, 6, 3, 10, 5, 1, 1, 0, -7.53178
21, 6, 3, 11, 5.5, 1, 1, 0, -10.2943
21, 6, 3, 12, 6, 1, 1, 0, -13.6807
21, 6, 3, 13, 6.5, 1, 1, 0, -17.6123
21, 6, 3, 14, 7, 1, 1, 0, -21.9899
21, 6, 3, 15, 7.5, 1, 1, 0, -26.6917
21, 6, 3, 16, 8, 1, 1, 0, -31.5852
21, 6, 3, 17, 8.5, 1, 1, 0, -36.5333
21, 6, 3, 18, 9, 1, 1, 0, -41.3984
21, 6, 3, 19, 9.5, 1, 1, 0, -46.0453
21, 6, 3, 0, 0, 1, 1, 1, -0.293676
21, 6, 3, 1, 0.5, 1, 1, 1, -0.498815
21, 6, 3, 2, 1, 1, 1, 1, -0.802632
21, 6, 3, 3, 1.5, 1, 1, 1, -1.25316
21, 6, 3, 4, 2, 1, 1, 1, -1.913
21, 6, 3, 5, 2.5, 1, 1, 1, -2.85364
21, 6, 3, 6, 3, 1, 1, 1, -4.15313
21, 6, 3, 7, 3.5, 1, 1, 1, -5.89161
21, 6, 3, 8, 4, 1, 1, 1, -8.14642
21, 6, 3, 9, 4.5, 1, 1, 1, -10.986
21, 6, 3, 10, 5, 1, 1, 1, -14.4499
21, 6, 3, 11, 5.5, 1, 1, 1, -18.5157
21, 6, 3, 12, 6, 1, 1, 1, -22.9974
21, 6, 3, 13, 6.5, 1, 1, 1, -27.7661
21, 6, 3, 14, 7, 1, 1, 1, -32.6885
21, 6, 3, 15, 7.5, 1, 1, 1, -37.6256
21, 6, 3, 16, 8, 1, 1, 1, -42.4425
21, 6, 3, 17, 8.5, 1, 1, 1, -46.9924
21, 6, 3, 18, 9, 1, 1, 1, -51.0306
21, 6, 3, 19, 9.5, 1, 1, 1, -53.933
21, 6, 3, 0, 0, 2, 1, 0, -1.57613
21, 6, 3, 1, 0.5, 2, 1, 0, -1.8225
21, 6, 3, 2, 1, 2, 1, 0, -2.12822
21, 6, 3, 3, 1.5, 2, 1, 0, -2.51865
21, 6, 3, 4, 2, 2, 1, 0, -3.02273
21, 6, 3, 5, 2.5, 2, 1, 0, -3.67266
21, 6, 3, 6, 3, 2, 1, 0, -4.51024
21, 6, 3, 7, 3.5, 2, 1, 0, -5.58483
21, 6, 3, 8, 4, 2, 1, 0, -6.94911
21, 6, 3, 9, 4.5, 2, 1, 0, -8.66057
21, 6, 3, 10, 5, 2, 1, 0, -10.7764
21, 6, 3, 11, 5.5, 2, 1, 0, -13.4179
21, 6, 3, 12, 6, 2, 1, 0, -16.5856
21, 6, 3, 13, 6.5, 2, 1, 0, -20.216
21, 6, 3, 14, 7, 2, 1, 0, -24.2317
21, 6, 3, 15, 7.5, 2, 1, 0, -28.5451
21, 6, 3, 16, 8, 2, 1, 0, -33.0633
21, 6, 3, 17, 8.5, 2, 1, 0, -37.691
21, 6, 3, 18, 9, 2, 1, 0, -42.3277
21, 6, 3, 19, 9.5, 2, 1, 0, -46.8543
21, 6, 3, 0, 0, 2, 1, 1, -2.19777
21, 6, 3, 1, 0.5, 2, 1, 1, -2.61029
21, 6, 3, 2, 1, 2, 1, 1, -3.1449
21, 6, 3, 3, 1.5, 2, 1, 1, -3.83487
21, 6, 3, 4, 2, 2, 1, 1, -4.72627
21, 6, 3, 5, 2.5, 2, 1, 1, -5.86918
21, 6, 3, 6, 3, 2, 1, 1, -7.3182
21, 6, 3, 7, 3.5, 2, 1, 1, -9.13075
21, 6, 3, 8, 4, 2, 1, 1, -11.3634
21, 6, 3, 9, 4.5, 2, 1, 1, -14.0707
21, 6, 3, 10, 5, 2, 1, 1, -17.3041
21, 6, 3, 11, 5.5, 2, 1, 1, -21.0479
21, 6, 3, 12, 6, 2, 1, 1, -25.1543
21, 6, 3, 13, 6.5, 2, 1, 1, -29.5323
21, 6, 3, 14, 7, 2, 1, 1, -34.0883
21, 6, 3, 15, 7.5, 2, 1, 1, -38.7262
21, 6, 3, 16, 8, 2, 1, 1, -43.3413
21, 6, 3, 17, 8.5, 2, 1, 1, -47.7989
21, 6, 3, 18, 9, 2, 1, 1, -51.8626
21, 6, 3, 19, 9.5, 2, 1, 1, -54.8939
21, 6, 4, 0, 0, 0, 0, 0, -0.227798
21, 6, 4, 0, 0, 1, 0, 0, 0.149281
21, 6, 4, 1, 0.5, 1, 0, 0, 0.0394016
21, 6, 4, 2, 1, 1, 0, 0, -0.120135
21, 6, 4, 3, 1.5, 1, 0, 0, -0.349838
21, 6, 4, 4, 2, 1, 0, 0, -0.681682
21, 6, 4, 5, 2.5, 1, 0, 0, -1.16242
21, 6, 4, 6, 3, 1, 0, 0, -1.84802
21, 6, 4, 7, 3.5, 1, 0, 0, -2.80085
21, 6, 4, 8, 4, 1, 0, 0, -4.08708
21, 6, 4, 9, 4.5, 1, 0, 0, -5.76975
21, 6, 4, 10, 5, 1, 0, 0, -7.90322
21, 6, 4, 11, 5.5, 1, 0, 0, -10.5988
21, 6, 4, 12, 6, 1, 0, 0, -13.8141
21, 6, 4, 13, 6.5, 1, 0, 0, -17.4562
21, 6, 4, 14, 7, 1, 0, 0, -21.425
21, 6, 4, 15, 7.5, 1, 0, 0, -25.6141
21, 6, 4, 16, 8, 1, 0, 0, -29.9221
21, 6, 4, 17, 8.5, 1, 0, 0, -34.2589
21, 6, 4, 18, 9, 1, 0, 0, -38.5397
21, 6, 4, 19, 9.5, 1, 0, 0, -42.6665
21, 6, 4, 0, 0, 1, 0, 1, -0.156956
21, 6, 4, 1, 0.5, 1, 0, 1, -0.404919
21, 6, 4, 2, 1, 1, 0, 1, -0.764696
21, 6, 4, 3, 1.5, 1, 0, 1, -1.28819
21, 6, 4, 4, 2, 1, 0, 1, -2.03345
21, 6, 4, 5, 2.5, 1, 0, 1, -3.06519
21, 6, 4, 6, 3, 1, 0, 1, -4.44894
21, 6, 4, 7, 3.5, 1, 0, 1, -6.24456
21, 6, 4, 8, 4, 1, 0, 1, -8.50271
21, 6, 4, 9, 4.5, 1, 0, 1, -11.2625
21, 6, 4, 10, 5, 1, 0, 1, -14.5429
21, 6, 4, 11, 5.5, 1, 0, 1, -18.2885
21, 6, 4, 12, 6, 1, 0, 1, -22.3315
21, 6, 4, 13, 6.5, 1, 0, 1, -26.5639
21, 6, 4, 14, 7, 1, 0, 1, -30.8884
21, 6, 4, 15, 7.5, 1, 0, 1, -35.2179
21, 6, 4, 16, 8, 1, 0, 1, -39.4655
21, 6, 4, 17, 8.5, 1, 0, 1, -43.5168
21, 6, 4, 18, 9, 1, 0, 1, -47.1488
21, 6, 4, 19, 9.5, 1, 0, 1, -49.7758
21, 6, 4, 0, 0, 2, 0, 0, -1.306
21, 6, 4, 1, 0.5, 2, 0, 0, -1.52508
21, 6, 4, 2, 1, 2, 0, 0, -1.78971
21, 6, 4, 3, 1.5, 2, 0, 0, -2.1266
21, 6, 4, 4, 2, 2, 0, 0, -2.56067
21, 6, 4, 5, 2.5, 2, 0, 0, -3.1238
21, 6, 4, 6, 3, 2, 0, 0, -3.85155
21, 6, 4, 7, 3.5, 2, 0, 0, -4.78538
21, 6, 4, 8, 4, 2, 0, 0, -5.9732
21, 6, 4, 9, 4.5, 2, 0, 0, -7.46178
21, 6, 4, 10, 5, 2, 0, 0, -9.2996
21, 6, 4, 11, 5.5, 2, 0, 0, -11.5898
21, 6, 4, 12, 6, 2, 0, 0, -14.3438
21, 6, 4, 13, 6.5, 2, 0, 0, -17.523
21, 6, 4, 14, 7, 2, 0, 0, -21.0729
21, 6, 4, 15, 7.5, 2, 0, 0, -24.9287
21, 6, 4, 16, 8, 2, 0, 0, -29.0184
21, 6, 4, 17, 8.5, 2, 0, 0, -33.2636
21, 6, 4, 18, 9, 2, 0, 0, -37.5776
21, 6, 4, 19, 9.5, 2, 0, 0, -41.8537
21, 6, 4, 0, 0, 2, 0, 1, -1.84963
21, 6, 4, 1, 0.5, 2, 0, 1, -2.20556
21, 6, 4, 2, 1, 2, 0, 1, -2.66575
21, 6, 4, 3, 1.5, 2, 0, 1, -3.26491
21, 6, 4, 4, 2, 2, 0, 1, -4.03904
21, 6, 4, 5, 2.5, 2, 0, 1, -5.03302
21, 6, 4, 6, 3, 2, 0, 1, -6.29428
21, 6, 4, 7, 3.5, 2, 0, 1, -7.87023
21, 6, 4, 8, 4, 2, 0, 1, -9.80865
21, 6, 4, 9, 4.5, 2, 0, 1, -12.1567
21, 6, 4, 10, 5, 2, 0, 1, -14.9685
21, 6, 4, 11, 5.5, 2, 0, 1, -18.2525
21, 6, 4, 12, 6, 2, 0, 1, -21.8911
21, 6, 4, 13, 6.5, 2, 0, 1, -25.8163
21, 6, 4, 14, 7, 2, 0, 1, -29.9537
21, 6, 4, 15, 7.5, 2, 0, 1, -34.2232
21, 6, 4, 16, 8, 2, 0, 1, -38.5332
21, 6, 4, 17, 8.5, 2, 0, 1, -42.7609
21, 6, 4, 18, 9, 2, 0, 1, -46.6846
21, 6, 4, 19, 9.5, 2, 0, 1, -49.6776
21, 6, 4, 0, 0, 1, 1, 0, 0.0960249
21, 6, 4, 1, 0.5, 1, 1, 0, -0.0141285
21, 6, 4, 2, 1, 1, 1, 0, -0.171686
21, 6, 4, 3, 1.5, 1, 1, 0, -0.396615
21, 6, 4, 4, 2, 1, 1, 0, -0.720228
21, 6, 4, 5, 2.5, 1, 1, 0, -1.18712
21, 6, 4, 6, 3, 1, 1, 0, -1.85022
21, 6, 4, 7, 3.5, 1, 1, 0, -2.76901
21, 6, 4, 8, 4, 1, 1, 0, -4.00776
21, 6, 4, 9, 4.5, 1, 1, 0, -5.62923
21, 6, 4, 10, 5, 1, 1, 0, -7.69007
21, 6, 4, 11, 5.5, 1, 1, 0, -10.3102
21, 6, 4, 12, 6, 1, 1, 0, -13.4508
21, 6, 4, 13, 6.5, 1, 1, 0, -17.0342
21, 6, 4, 14, 7, 1, 1, 0, -20.9699
21, 6, 4, 15, 7.5, 1, 1, 0, -25.1575
21, 6, 4, 16, 8, 1, 1, 0, -29.4968
21, 6, 4, 17, 8.5, 1, 1, 0, -33.8912
21, 6, 4, 18, 9, 1, 1, 0, -38.2429
21, 6, 4, 19, 9.5, 1, 1, 0, -42.4444
21, 6, 4, 0, 0, 1, 1, 1, -0.20799
21, 6, 4, 1, 0.5, 1, 1, 1, -0.450455
21, 6, 4, 2, 1, 1, 1, 1, -0.801086
21, 6, 4, 3, 1.5, 1, 1, 1, -1.30905
21, 6, 4, 4, 2, 1, 1, 1, -2.02921
21, 6, 4, 5, 2.5, 1, 1, 1, -3.0236
21, 6, 4, 6, 3, 1, 1, 1, -4.35629
21, 6, 4, 7, 3.5, 1, 1, 1, -6.08775
21, 6, 4, 8, 4, 1, 1, 1, -8.27267
21, 6, 4, 9, 4.5, 1, 1, 1, -10.9573
21, 6, 4, 10, 5, 1, 1, 1, -14.163
21, 6, 4, 11, 5.5, 1, 1, 1, -17.8545
21, 6, 4, 12, 6, 1, 1, 1, -21.8715
21, 6, 4, 13, 6.5, 1, 1, 1, -26.1108
21, 6, 4, 14, 7, 1, 1, 1, -30.4745
21, 6, 4, 15, 7.5, 1, 1, 1, -34.8656
21, 6, 4, 16, 8, 1, 1, 1, -39.1854
21, 6, 4, 17, 8.5, 1, 1, 1, -43.3108
21, 6, 4, 18, 9, 1, 1, 1, -47.0124
21, 6, 4, 19, 9.5, 1, 1, 1, -49.6939
21, 6, 4, 0, 0, 2, 1, 0, -1.35159
21, 6, 4, 1, 0.5, 2, 1, 0, -1.58776
21, 6, 4, 2, 1, 2, 1, 0, -1.87646
21, 6, 4, 3, 1.5, 2, 1, 0, -2.24456
21, 6, 4, 4, 2, 2, 1, 0, -2.71694
21, 6, 4, 5, 2.5, 2, 1, 0, -3.32425
21, 6, 4, 6, 3, 2, 1, 0, -4.10403
21, 6, 4, 7, 3.5, 2, 1, 0, -5.09761
21, 6, 4, 8, 4, 2, 1, 0, -6.3485
21, 6, 4, 9, 4.5, 2, 1, 0, -7.90434
21, 6, 4, 10, 5, 2, 1, 0, -9.81072
21, 6, 4, 11, 5.5, 2, 1, 0, -12.171
21, 6, 4, 12, 6, 2, 1, 0, -14.9903
21, 6, 4, 13, 6.5, 2, 1, 0, -18.2226
21, 6, 4, 14, 7, 2, 1, 0, -21.8111
21, 6, 4, 15, 7.5, 2, 1, 0, -25.6898
21, 6, 4, 16, 8, 2, 1, 0, -29.7865
21, 6, 4, 17, 8.5, 2, 1, 0, -34.0232
21, 6, 4, 18, 9, 2, 1, 0, -38.3124
21, 6, 4, 19, 9.5, 2, 1, 0, -42.5474
21, 6, 4, 0, 0, 2, 1, 1, -1.94205
21, 6, 4, 1, 0.5, 2, 1, 1, -2.33097
21, 6, 4, 2, 1, 2, 1, 1, -2.83119
21, 6, 4, 3, 1.5, 2, 1, 1, -3.47576
21, 6, 4, 4, 2, 2, 1, 1, -4.30453
21, 6, 4, 5, 2.5, 2, 1, 1, -5.35901
21, 6, 4, 6, 3, 2, 1, 1, -6.68451
21, 6, 4, 7, 3.5, 2, 1, 1, -8.328
21, 6, 4, 8, 4, 2, 1, 1, -10.3353
21, 6, 4, 9, 4.5, 2, 1, 1, -12.7529
21, 6, 4, 10, 5, 2, 1, 1, -15.6295
21, 6, 4, 11, 5.5, 2, 1, 1, -18.9634
21, 6, 4, 12, 6, 2, 1, 1, -22.6367
21, 6, 4, 13, 6.5, 2, 1, 1, -26.5807
21, 6, 4, 14, 7, 2, 1, 1, -30.7213
21, 6, 4, 15, 7.5, 2, 1, 1, -34.9781
21, 6, 4, 16, 8, 2, 1, 1, -39.2593
21, 6, 4, 17, 8.5, 2, 1, 1, -43.4422
21, 6, 4, 18, 9, 2, 1, 1, -47.3025
21, 6, 4, 19, 9.5, 2, 1, 1, -50.216
21, 6, 5, 0, 0, 0, 0, 0, -0.22024
21, 6, 5, 0, 0, 1, 0, 0, 0.119432
21, 6, 5, 1, 0.5, 1, 0, 0, -0.0016085
